Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2015;Municipios;0468;Collado Mediano;8.12;
2015;Municipios;0474;Collado Villalba;8.65;
2015;Municipios;0437;Colmenar de Oreja;11.96;
2015;Municipios;0421;Colmenar del Arroyo;8.07;
2015;Municipios;0455;Colmenar Viejo;7.52;
2015;Municipios;0442;Colmenarejo;6.82;
2015;Municipios;0480;Corpa;9.72;
2015;Municipios;0493;Coslada;8.08;
2015;Municipios;0506;Cubas de la Sagra;7.11;
2015;Municipios;0534;Daganzo de Arriba;6.84;
2015;Municipios;0549;Escorial (El);6.45;
2015;Municipios;0552;Estremera;8.67;
2015;Municipios;0565;Fresnedillas de la Oliva;11.39;
2015;Municipios;0571;Fresno de Torote;10.00;
2015;Municipios;0587;Fuenlabrada;10.65;
2015;Municipios;0590;Fuente el Saz de Jarama;7.97;
2015;Municipios;0604;Fuentidueña de Tajo;13.25;
2015;Municipios;0611;Galapagar;7.52;
2015;Municipios;0626;Garganta de los Montes;9.81;
2015;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;8.26;
2015;Municipios;0647;Gascones;5.68;
2015;Municipios;0650;Getafe;8.56;
2015;Municipios;0663;Griñón;6.57;
2015;Municipios;0679;Guadalix de la Sierra;9.41;
2015;Municipios;0685;Guadarrama;6.81;
2015;Municipios;0698;Hiruela (La);0.00;
2015;Municipios;0702;Horcajo de la Sierra-Aoslos;5.66;
2015;Municipios;0719;Horcajuelo de la Sierra;6.82;
2015;Municipios;0724;Hoyo de Manzanares;5.34;
2015;Municipios;0730;Humanes de Madrid;10.76;
2015;Municipios;0745;Leganés;9.19;
2015;Municipios;0758;Loeches;8.48;
2015;Municipios;0761;Lozoya;7.58;
2015;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;9.23;
2015;Municipios;0783;Madarcos;4.44;
2015;Municipios;0796;Madrid;7.34;
2015;Municipios;0800;Majadahonda;4.74;
2015;Municipios;0822;Manzanares el Real;8.05;
2015;Municipios;0838;Meco;9.24;
2015;Municipios;0843;Mejorada del Campo;9.65;
2015;Municipios;0856;Miraflores de la Sierra;9.97;
2015;Municipios;0869;Molar (El);9.11;
2015;Municipios;0875;Molinos (Los);8.07;
2015;Municipios;0881;Montejo de la Sierra;4.55;
2015;Municipios;0894;Moraleja de Enmedio;8.20;
2015;Municipios;0908;Moralzarzal;6.30;
2015;Municipios;0915;Morata de Tajuña;11.24;
2015;Municipios;0920;Móstoles;9.54;
2015;Municipios;0936;Navacerrada;5.95;
2015;Municipios;0941;Navalafuente;10.32;
2015;Municipios;0954;Navalagamella;10.03;
2015;Municipios;0967;Navalcarnero;9.85;
2015;Municipios;0973;Navarredonda y San Mamés;7.35;
2015;Municipios;0992;Navas del Rey;13.93;
2015;Municipios;1006;Nuevo Baztán;8.94;
2015;Municipios;1013;Olmeda de las Fuentes;5.33;
2015;Municipios;1028;Orusco de Tajuña;10.24;
2015;Municipios;1049;Paracuellos de Jarama;5.00;
2015;Municipios;1065;Parla;11.51;
2015;Municipios;1071;Patones;4.39;
2015;Municipios;1087;Pedrezuela;7.61;
2015;Municipios;1090;Pelayos de la Presa;11.85;
2015;Municipios;1104;Perales de Tajuña;11.42;
2015;Municipios;1111;Pezuela de las Torres;7.79;
2015;Municipios;1126;Pinilla del Valle;7.00;
2015;Municipios;1132;Pinto;9.16;
2015;Municipios;1147;Piñuécar-Gandullas;6.86;
2015;Municipios;1150;Pozuelo de Alarcón;3.84;
2015;Municipios;1163;Pozuelo del Rey;7.75;
2015;Municipios;1179;Prádena del Rincón;4.10;
2015;Municipios;1185;Puebla de la Sierra;10.96;
2015;Municipios;9020;Puentes Viejas;8.07;
2015;Municipios;1198;Quijorna;7.45;
2015;Municipios;1202;Rascafría;8.22;
2015;Municipios;1219;Redueña;7.72;
2015;Municipios;1224;Ribatejada;11.46;
2015;Municipios;1230;Rivas-Vaciamadrid;6.62;
2015;Municipios;1245;Robledillo de la Jara;11.00;
2015;Municipios;1258;Robledo de Chavela;8.14;
2015;Municipios;1261;Robregordo;4.17;
2015;Municipios;1277;Rozas de Madrid (Las);4.59;
2015;Municipios;1283;Rozas de Puerto Real;10.13;
2015;Municipios;1296;San Agustín del Guadalix;6.32;
2015;Municipios;1300;San Fernando de Henares;8.74;
2015;Municipios;1317;San Lorenzo de El Escorial;6.00;
2015;Municipios;1322;San Martín de la Vega;10.94;
2015;Municipios;1338;San Martín de Valdeiglesias;11.39;
2015;Municipios;1343;San Sebastián de los Reyes;7.11;
2015;Municipios;1356;Santa María de la Alameda;9.92;
2015;Municipios;1369;Santorcaz;9.66;
2015;Municipios;1375;Santos de la Humosa (Los);8.46;
2015;Municipios;1381;Serna del Monte (La);10.47;
2015;Municipios;1408;Serranillos del Valle;8.86;
2015;Municipios;1415;Sevilla la Nueva;8.04;
2015;Municipios;1436;Somosierra;10.96;
2015;Municipios;1441;Soto del Real;6.17;
2015;Municipios;1454;Talamanca de Jarama;9.23;
2015;Municipios;1467;Tielmes;10.99;
2015;Municipios;1473;Titulcia;10.45;
2015;Municipios;1489;Torrejón de Ardoz;10.18;
2015;Municipios;1492;Torrejón de la Calzada;8.07;
2015;Municipios;1505;Torrejón de Velasco;8.59;
2015;Municipios;1512;Torrelaguna;8.29;
2015;Municipios;1527;Torrelodones;3.99;
2015;Municipios;1533;Torremocha de Jarama;6.22;
2015;Municipios;1548;Torres de la Alameda;10.28;
2015;Municipios;9036;Tres Cantos;4.76;
2015;Municipios;1551;Valdaracete;13.77;
2015;Municipios;1564;Valdeavero;8.20;
2015;Municipios;1570;Valdelaguna;7.89;
2015;Municipios;1586;Valdemanco;6.62;
2015;Municipios;1599;Valdemaqueda;13.87;
2015;Municipios;1603;Valdemorillo;6.05;
2015;Municipios;1610;Valdemoro;8.88;
2015;Municipios;1625;Valdeolmos-Alalpardo;5.81;
2015;Municipios;1631;Valdepiélagos;8.13;
2015;Municipios;1646;Valdetorres de Jarama;10.58;
2015;Municipios;1659;Valdilecha;11.24;
2015;Municipios;1662;Valverde de Alcalá;8.62;
2015;Municipios;1678;Velilla de San Antonio;7.77;
2015;Municipios;1684;Vellón (El);10.15;
2015;Municipios;1697;Venturada;5.32;
2015;Municipios;1718;Villa del Prado;9.81;
2015;Municipios;1701;Villaconejos;11.95;
2015;Municipios;1723;Villalbilla;6.56;
2015;Municipios;1739;Villamanrique de Tajo;10.56;
2015;Municipios;1744;Villamanta;9.03;
2015;Municipios;1757;Villamantilla;9.06;
2015;Municipios;1760;Villanueva de la Cañada;4.85;
2015;Municipios;1782;Villanueva de Perales;7.84;
2015;Municipios;1776;Villanueva del Pardillo;5.94;
2015;Municipios;1795;Villar del Olmo;6.61;
2015;Municipios;1809;Villarejo de Salvanés;10.21;
2015;Municipios;1816;Villaviciosa de Odón;4.89;
2015;Municipios;1821;Villavieja del Lozoya;6.07;
2015;Municipios;1837;Zarzalejo;9.38;
2015;Zonas Estadísticas;03;Este Metropolitano;8.99;
2015;Zonas Estadísticas;01;Municipio de Madrid;7.34;
2015;Zonas Estadísticas;07;Nordeste Comunidad;8.61;
2015;Zonas Estadísticas;02;Norte Metropolitano;6.49;
2015;Zonas Estadísticas;05;Oeste Metropolitano;5.20;
2015;Zonas Estadísticas;11;Sierra Central;6.77;
2015;Zonas Estadísticas;06;Sierra Norte;8.13;
2015;Zonas Estadísticas;10;Sierra Sur;11.19;
2015;Zonas Estadísticas;08;Sudeste Comunidad;9.77;
2015;Zonas Estadísticas;09;Sudoeste Comunidad;8.37;
2015;Zonas Estadísticas;04;Sur Metropolitano;9.51;
2016;Comunidad de Madrid;;Comunidad de Madrid;7.09;
2016;Municipios;0014;Acebeda (La);6.06;
2016;Municipios;0029;Ajalvir;6.04;
2016;Municipios;0035;Alameda del Valle;6.25;
2016;Municipios;0040;Álamo (El);9.67;
2016;Municipios;0053;Alcalá de Henares;8.69;
2016;Municipios;0066;Alcobendas;5.63;
2016;Municipios;0072;Alcorcón;7.57;
2016;Municipios;0088;Aldea del Fresno;11.15;
2016;Municipios;0091;Algete;6.11;
2016;Municipios;0105;Alpedrete;5.85;
2016;Municipios;0112;Ambite;19.33;
2016;Municipios;0127;Anchuelo;9.14;
2016;Municipios;0133;Aranjuez;8.86;
2016;Municipios;0148;Arganda del Rey;9.66;
2016;Municipios;0151;Arroyomolinos;6.27;
2016;Municipios;0164;Atazar (El);8.42;
2016;Municipios;0170;Batres;7.46;
2016;Municipios;0186;Becerril de la Sierra;8.13;
2016;Municipios;0199;Belmonte de Tajo;9.10;
2016;Municipios;0210;Berrueco (El);8.78;
2016;Municipios;0203;Berzosa del Lozoya;10.10;
2016;Municipios;0225;Boadilla del Monte;3.49;
2016;Municipios;0231;Boalo (El);7.39;
2016;Municipios;0246;Braojos;4.98;
2016;Municipios;0259;Brea de Tajo;9.29;
2016;Municipios;0262;Brunete;6.23;
2016;Municipios;0278;Buitrago del Lozoya;6.93;
2016;Municipios;0284;Bustarviejo;8.19;
2016;Municipios;0297;Cabanillas de la Sierra;7.51;
2016;Municipios;0301;Cabrera (La);8.20;
2016;Municipios;0318;Cadalso de los Vidrios;14.78;
2016;Municipios;0323;Camarma de Esteruelas;8.57;
2016;Municipios;0339;Campo Real;9.60;
2016;Municipios;0344;Canencia;6.87;
2016;Municipios;0357;Carabaña;12.73;
2016;Municipios;0360;Casarrubuelos;9.11;
2016;Municipios;0376;Cenicientos;12.89;
2016;Municipios;0382;Cercedilla;6.58;
2016;Municipios;0395;Cervera de Buitrago;7.64;
2016;Municipios;0513;Chapinería;9.98;
2016;Municipios;0528;Chinchón;9.10;
2016;Municipios;0409;Ciempozuelos;8.40;
2016;Municipios;0416;Cobeña;4.64;
2016;Municipios;0468;Collado Mediano;7.32;
2016;Municipios;0474;Collado Villalba;8.11;
2016;Municipios;0437;Colmenar de Oreja;10.91;
2016;Municipios;0421;Colmenar del Arroyo;7.05;
2016;Municipios;0455;Colmenar Viejo;6.84;
2016;Municipios;0442;Colmenarejo;6.44;
2016;Municipios;0480;Corpa;9.38;
2016;Municipios;0493;Coslada;7.25;
2016;Municipios;0506;Cubas de la Sagra;6.90;
2016;Municipios;0534;Daganzo de Arriba;6.08;
2016;Municipios;0549;Escorial (El);5.79;
2016;Municipios;0552;Estremera;8.11;
2016;Municipios;0565;Fresnedillas de la Oliva;11.12;
2016;Municipios;0571;Fresno de Torote;8.81;
2016;Municipios;0587;Fuenlabrada;9.49;
2016;Municipios;0590;Fuente el Saz de Jarama;7.01;
2016;Municipios;0604;Fuentidueña de Tajo;13.17;
2016;Municipios;0611;Galapagar;6.97;
2016;Municipios;0626;Garganta de los Montes;8.83;
2016;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;6.46;
2016;Municipios;0647;Gascones;7.02;
2016;Municipios;0650;Getafe;7.70;
2016;Municipios;0663;Griñón;5.86;
2016;Municipios;0679;Guadalix de la Sierra;9.21;
2016;Municipios;0685;Guadarrama;6.10;
2016;Municipios;0698;Hiruela (La);0.00;
2016;Municipios;0702;Horcajo de la Sierra-Aoslos;6.99;
2016;Municipios;0719;Horcajuelo de la Sierra;2.33;
2016;Municipios;0724;Hoyo de Manzanares;5.01;
2016;Municipios;0730;Humanes de Madrid;9.35;
2016;Municipios;0745;Leganés;8.27;
2016;Municipios;0758;Loeches;8.07;
2016;Municipios;0761;Lozoya;6.25;
2016;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;7.69;
2016;Municipios;0783;Madarcos;4.26;
2016;Municipios;0796;Madrid;6.67;
2016;Municipios;0800;Majadahonda;4.19;
2016;Municipios;0822;Manzanares el Real;7.52;
2016;Municipios;0838;Meco;8.03;
2016;Municipios;0843;Mejorada del Campo;8.68;
2016;Municipios;0856;Miraflores de la Sierra;9.18;
2016;Municipios;0869;Molar (El);8.01;
2016;Municipios;0875;Molinos (Los);7.36;
2016;Municipios;0881;Montejo de la Sierra;4.74;
2016;Municipios;0894;Moraleja de Enmedio;7.24;
2016;Municipios;0908;Moralzarzal;5.95;
2016;Municipios;0915;Morata de Tajuña;9.94;
2016;Municipios;0920;Móstoles;8.58;
2016;Municipios;0936;Navacerrada;5.30;
2016;Municipios;0941;Navalafuente;11.37;
2016;Municipios;0954;Navalagamella;8.96;
2016;Municipios;0967;Navalcarnero;8.84;
2016;Municipios;0973;Navarredonda y San Mamés;4.55;
2016;Municipios;0992;Navas del Rey;12.11;
2016;Municipios;1006;Nuevo Baztán;7.59;
2016;Municipios;1013;Olmeda de las Fuentes;5.52;
2016;Municipios;1028;Orusco de Tajuña;9.31;
2016;Municipios;1049;Paracuellos de Jarama;4.16;
2016;Municipios;1065;Parla;10.51;
2016;Municipios;1071;Patones;6.33;
2016;Municipios;1087;Pedrezuela;7.40;
2016;Municipios;1090;Pelayos de la Presa;11.57;
2016;Municipios;1104;Perales de Tajuña;11.11;
2016;Municipios;1111;Pezuela de las Torres;6.05;
2016;Municipios;1126;Pinilla del Valle;5.21;
2016;Municipios;1132;Pinto;8.17;
2016;Municipios;1147;Piñuécar-Gandullas;5.95;
2016;Municipios;1150;Pozuelo de Alarcón;3.26;
2016;Municipios;1163;Pozuelo del Rey;7.83;
2016;Municipios;1179;Prádena del Rincón;6.72;
2016;Municipios;1185;Puebla de la Sierra;6.06;
2016;Municipios;9020;Puentes Viejas;7.50;
2016;Municipios;1198;Quijorna;6.55;
2016;Municipios;1202;Rascafría;6.86;
2016;Municipios;1219;Redueña;5.36;
2016;Municipios;1224;Ribatejada;10.45;
2016;Municipios;1230;Rivas-Vaciamadrid;6.08;
2016;Municipios;1245;Robledillo de la Jara;7.07;
2016;Municipios;1258;Robledo de Chavela;8.25;
2016;Municipios;1261;Robregordo;2.22;
2016;Municipios;1277;Rozas de Madrid (Las);4.06;
2016;Municipios;1283;Rozas de Puerto Real;11.26;
2016;Municipios;1296;San Agustín del Guadalix;5.36;
2016;Municipios;1300;San Fernando de Henares;7.95;
2016;Municipios;1317;San Lorenzo de El Escorial;5.75;
2016;Municipios;1322;San Martín de la Vega;9.73;
2016;Municipios;1338;San Martín de Valdeiglesias;10.82;
2016;Municipios;1343;San Sebastián de los Reyes;6.35;
2016;Municipios;1356;Santa María de la Alameda;9.69;
2016;Municipios;1369;Santorcaz;7.87;
2016;Municipios;1375;Santos de la Humosa (Los);7.93;
2016;Municipios;1381;Serna del Monte (La);9.09;
2016;Municipios;1408;Serranillos del Valle;7.57;
2016;Municipios;1415;Sevilla la Nueva;7.01;
2016;Municipios;1436;Somosierra;7.79;
2016;Municipios;1441;Soto del Real;5.81;
2016;Municipios;1454;Talamanca de Jarama;8.11;
2016;Municipios;1467;Tielmes;10.88;
2016;Municipios;1473;Titulcia;9.70;
2016;Municipios;1489;Torrejón de Ardoz;9.18;
2016;Municipios;1492;Torrejón de la Calzada;6.95;
2016;Municipios;1505;Torrejón de Velasco;7.82;
2016;Municipios;1512;Torrelaguna;7.54;
2016;Municipios;1527;Torrelodones;3.49;
2016;Municipios;1533;Torremocha de Jarama;6.29;
2016;Municipios;1548;Torres de la Alameda;9.28;
2016;Municipios;9036;Tres Cantos;4.37;
2016;Municipios;1551;Valdaracete;11.54;
2016;Municipios;1564;Valdeavero;8.67;
2016;Municipios;1570;Valdelaguna;8.80;
2016;Municipios;1586;Valdemanco;7.14;
2016;Municipios;1599;Valdemaqueda;13.09;
2016;Municipios;1603;Valdemorillo;6.26;
2016;Municipios;1610;Valdemoro;7.98;
2016;Municipios;1625;Valdeolmos-Alalpardo;4.85;
2016;Municipios;1631;Valdepiélagos;7.14;
2016;Municipios;1646;Valdetorres de Jarama;8.85;
2016;Municipios;1659;Valdilecha;10.26;
2016;Municipios;1662;Valverde de Alcalá;8.60;
2016;Municipios;1678;Velilla de San Antonio;7.04;
2016;Municipios;1684;Vellón (El);10.13;
2016;Municipios;1697;Venturada;5.61;
2016;Municipios;1718;Villa del Prado;8.78;
2016;Municipios;1701;Villaconejos;10.66;
2016;Municipios;1723;Villalbilla;5.91;
2016;Municipios;1739;Villamanrique de Tajo;12.48;
2016;Municipios;1744;Villamanta;8.41;
2016;Municipios;1757;Villamantilla;10.27;
2016;Municipios;1760;Villanueva de la Cañada;4.33;
2016;Municipios;1782;Villanueva de Perales;8.21;
2016;Municipios;1776;Villanueva del Pardillo;5.10;
2016;Municipios;1795;Villar del Olmo;5.91;
2016;Municipios;1809;Villarejo de Salvanés;9.54;
2016;Municipios;1816;Villaviciosa de Odón;4.37;
2016;Municipios;1821;Villavieja del Lozoya;7.41;
2016;Municipios;1837;Zarzalejo;9.01;
2016;Zonas Estadísticas;03;Este Metropolitano;8.09;
2016;Zonas Estadísticas;01;Municipio de Madrid;6.67;
2016;Zonas Estadísticas;07;Nordeste Comunidad;7.59;
2016;Zonas Estadísticas;02;Norte Metropolitano;5.82;
2016;Zonas Estadísticas;05;Oeste Metropolitano;4.66;
2016;Zonas Estadísticas;11;Sierra Central;6.30;
2016;Zonas Estadísticas;06;Sierra Norte;7.77;
2016;Zonas Estadísticas;10;Sierra Sur;10.70;
2016;Zonas Estadísticas;08;Sudeste Comunidad;9.08;
2016;Zonas Estadísticas;09;Sudoeste Comunidad;7.65;
2016;Zonas Estadísticas;04;Sur Metropolitano;8.60;
2017;Comunidad de Madrid;;Comunidad de Madrid;6.30;
2017;Municipios;0014;Acebeda (La);10.61;
2017;Municipios;0029;Ajalvir;4.96;
2017;Municipios;0035;Alameda del Valle;5.03;
2017;Municipios;0040;Álamo (El);8.80;
2017;Municipios;0053;Alcalá de Henares;7.61;
2017;Municipios;0066;Alcobendas;4.88;
2017;Municipios;0072;Alcorcón;6.58;
2017;Municipios;0088;Aldea del Fresno;10.32;
2017;Municipios;0091;Algete;5.34;
2017;Municipios;0105;Alpedrete;5.02;
2017;Municipios;0112;Ambite;10.49;
2017;Municipios;0127;Anchuelo;6.14;
2017;Municipios;0133;Aranjuez;7.91;
2017;Municipios;0148;Arganda del Rey;8.66;
2017;Municipios;0151;Arroyomolinos;5.46;
2017;Municipios;0164;Atazar (El);7.22;
2017;Municipios;0170;Batres;6.46;
2017;Municipios;0186;Becerril de la Sierra;6.96;
2017;Municipios;0199;Belmonte de Tajo;6.39;
2017;Municipios;0210;Berrueco (El);7.00;
2017;Municipios;0203;Berzosa del Lozoya;5.91;
2017;Municipios;0225;Boadilla del Monte;3.18;
2017;Municipios;0231;Boalo (El);6.37;
2017;Municipios;0246;Braojos;5.29;
2017;Municipios;0259;Brea de Tajo;11.87;
2017;Municipios;0262;Brunete;5.26;
2017;Municipios;0278;Buitrago del Lozoya;5.83;
2017;Municipios;0284;Bustarviejo;6.75;
2017;Municipios;0297;Cabanillas de la Sierra;4.78;
2017;Municipios;0301;Cabrera (La);7.28;
2017;Municipios;0318;Cadalso de los Vidrios;11.92;
2017;Municipios;0323;Camarma de Esteruelas;7.55;
2017;Municipios;0339;Campo Real;8.82;
2017;Municipios;0344;Canencia;7.37;
2017;Municipios;0357;Carabaña;8.97;
2017;Municipios;0360;Casarrubuelos;6.82;
2017;Municipios;0376;Cenicientos;12.05;
2017;Municipios;0382;Cercedilla;5.87;
2017;Municipios;0395;Cervera de Buitrago;5.13;
2017;Municipios;0513;Chapinería;7.51;
2017;Municipios;0528;Chinchón;8.28;
2017;Municipios;0409;Ciempozuelos;7.60;
2017;Municipios;0416;Cobeña;4.16;
2017;Municipios;0468;Collado Mediano;6.42;
2017;Municipios;0474;Collado Villalba;7.37;
2017;Municipios;0437;Colmenar de Oreja;8.76;
2017;Municipios;0421;Colmenar del Arroyo;6.74;
2017;Municipios;0455;Colmenar Viejo;6.00;
2017;Municipios;0442;Colmenarejo;6.08;
2017;Municipios;0480;Corpa;8.63;
2017;Municipios;0493;Coslada;6.55;
2017;Municipios;0506;Cubas de la Sagra;5.35;
2017;Municipios;0534;Daganzo de Arriba;5.41;
2017;Municipios;0549;Escorial (El);5.24;
2017;Municipios;0552;Estremera;7.22;
2017;Municipios;0565;Fresnedillas de la Oliva;8.84;
2017;Municipios;0571;Fresno de Torote;7.04;
2017;Municipios;0587;Fuenlabrada;8.26;
2017;Municipios;0590;Fuente el Saz de Jarama;6.38;
2017;Municipios;0604;Fuentidueña de Tajo;10.86;
2017;Municipios;0611;Galapagar;5.98;
2017;Municipios;0626;Garganta de los Montes;8.16;
2017;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;5.08;
2017;Municipios;0647;Gascones;6.82;
2017;Municipios;0650;Getafe;6.73;
2017;Municipios;0663;Griñón;4.90;
2017;Municipios;0679;Guadalix de la Sierra;7.70;
2017;Municipios;0685;Guadarrama;5.37;
2017;Municipios;0698;Hiruela (La);1.92;
2017;Municipios;0702;Horcajo de la Sierra-Aoslos;4.93;
2017;Municipios;0719;Horcajuelo de la Sierra;2.27;
2017;Municipios;0724;Hoyo de Manzanares;4.08;
2017;Municipios;0730;Humanes de Madrid;8.00;
2017;Municipios;0745;Leganés;7.24;
2017;Municipios;0758;Loeches;6.82;
2017;Municipios;0761;Lozoya;5.01;
2017;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;7.28;
2017;Municipios;0783;Madarcos;2.17;
2017;Municipios;0796;Madrid;6.01;
2017;Municipios;0800;Majadahonda;3.63;
2017;Municipios;0822;Manzanares el Real;6.73;
2017;Municipios;0838;Meco;6.65;
2017;Municipios;0843;Mejorada del Campo;7.82;
2017;Municipios;0856;Miraflores de la Sierra;8.44;
2017;Municipios;0869;Molar (El);7.03;
2017;Municipios;0875;Molinos (Los);6.24;
2017;Municipios;0881;Montejo de la Sierra;4.21;
2017;Municipios;0894;Moraleja de Enmedio;6.90;
2017;Municipios;0908;Moralzarzal;5.16;
2017;Municipios;0915;Morata de Tajuña;8.86;
2017;Municipios;0920;Móstoles;7.52;
2017;Municipios;0936;Navacerrada;4.60;
2017;Municipios;0941;Navalafuente;8.66;
2017;Municipios;0954;Navalagamella;7.86;
2017;Municipios;0967;Navalcarnero;7.62;
2017;Municipios;0973;Navarredonda y San Mamés;6.11;
2017;Municipios;0992;Navas del Rey;10.25;
2017;Municipios;1006;Nuevo Baztán;6.86;
2017;Municipios;1013;Olmeda de las Fuentes;3.01;
2017;Municipios;1028;Orusco de Tajuña;8.29;
2017;Municipios;1049;Paracuellos de Jarama;3.84;
2017;Municipios;1065;Parla;9.07;
2017;Municipios;1071;Patones;4.34;
2017;Municipios;1087;Pedrezuela;6.82;
2017;Municipios;1090;Pelayos de la Presa;11.83;
2017;Municipios;1104;Perales de Tajuña;9.34;
2017;Municipios;1111;Pezuela de las Torres;6.13;
2017;Municipios;1126;Pinilla del Valle;4.86;
2017;Municipios;1132;Pinto;7.05;
2017;Municipios;1147;Piñuécar-Gandullas;4.37;
2017;Municipios;1150;Pozuelo de Alarcón;3.12;
2017;Municipios;1163;Pozuelo del Rey;6.19;
2017;Municipios;1179;Prádena del Rincón;3.79;
2017;Municipios;1185;Puebla de la Sierra;6.56;
2017;Municipios;9020;Puentes Viejas;7.75;
2017;Municipios;1198;Quijorna;6.40;
2017;Municipios;1202;Rascafría;4.96;
2017;Municipios;1219;Redueña;5.65;
2017;Municipios;1224;Ribatejada;8.12;
2017;Municipios;1230;Rivas-Vaciamadrid;5.49;
2017;Municipios;1245;Robledillo de la Jara;4.60;
2017;Municipios;1258;Robledo de Chavela;6.75;
2017;Municipios;1261;Robregordo;0.00;
2017;Municipios;1277;Rozas de Madrid (Las);3.64;
2017;Municipios;1283;Rozas de Puerto Real;5.81;
2017;Municipios;1296;San Agustín del Guadalix;5.16;
2017;Municipios;1300;San Fernando de Henares;6.79;
2017;Municipios;1317;San Lorenzo de El Escorial;5.43;
2017;Municipios;1322;San Martín de la Vega;8.89;
2017;Municipios;1338;San Martín de Valdeiglesias;9.46;
2017;Municipios;1343;San Sebastián de los Reyes;5.51;
2017;Municipios;1356;Santa María de la Alameda;8.77;
2017;Municipios;1369;Santorcaz;7.01;
2017;Municipios;1375;Santos de la Humosa (Los);6.64;
2017;Municipios;1381;Serna del Monte (La);10.96;
2017;Municipios;1408;Serranillos del Valle;7.31;
2017;Municipios;1415;Sevilla la Nueva;5.95;
2017;Municipios;1436;Somosierra;1.30;
2017;Municipios;1441;Soto del Real;4.81;
2017;Municipios;1454;Talamanca de Jarama;5.68;
2017;Municipios;1467;Tielmes;9.50;
2017;Municipios;1473;Titulcia;8.08;
2017;Municipios;1489;Torrejón de Ardoz;7.90;
2017;Municipios;1492;Torrejón de la Calzada;6.36;
2017;Municipios;1505;Torrejón de Velasco;6.78;
2017;Municipios;1512;Torrelaguna;7.39;
2017;Municipios;1527;Torrelodones;3.39;
2017;Municipios;1533;Torremocha de Jarama;4.46;
2017;Municipios;1548;Torres de la Alameda;8.40;
2017;Municipios;9036;Tres Cantos;3.76;
2017;Municipios;1551;Valdaracete;9.02;
2017;Municipios;1564;Valdeavero;6.97;
2017;Municipios;1570;Valdelaguna;7.84;
2017;Municipios;1586;Valdemanco;6.00;
2017;Municipios;1599;Valdemaqueda;10.81;
2017;Municipios;1603;Valdemorillo;5.63;
2017;Municipios;1610;Valdemoro;7.19;
2017;Municipios;1625;Valdeolmos-Alalpardo;4.38;
2017;Municipios;1631;Valdepiélagos;5.79;
2017;Municipios;1646;Valdetorres de Jarama;7.41;
2017;Municipios;1659;Valdilecha;9.07;
2017;Municipios;1662;Valverde de Alcalá;7.73;
2017;Municipios;1678;Velilla de San Antonio;6.58;
2017;Municipios;1684;Vellón (El);8.62;
2017;Municipios;1697;Venturada;4.77;
2017;Municipios;1718;Villa del Prado;8.14;
2017;Municipios;1701;Villaconejos;9.73;
2017;Municipios;1723;Villalbilla;5.15;
2017;Municipios;1739;Villamanrique de Tajo;7.78;
2017;Municipios;1744;Villamanta;7.75;
2017;Municipios;1757;Villamantilla;7.67;
2017;Municipios;1760;Villanueva de la Cañada;3.72;
2017;Municipios;1782;Villanueva de Perales;6.58;
2017;Municipios;1776;Villanueva del Pardillo;4.58;
2017;Municipios;1795;Villar del Olmo;6.31;
2017;Municipios;1809;Villarejo de Salvanés;8.07;
2017;Municipios;1816;Villaviciosa de Odón;3.96;
2017;Municipios;1821;Villavieja del Lozoya;4.49;
2017;Municipios;1837;Zarzalejo;8.83;
2017;Zonas Estadísticas;03;Este Metropolitano;7.13;
2017;Zonas Estadísticas;01;Municipio de Madrid;6.01;
2017;Zonas Estadísticas;07;Nordeste Comunidad;6.46;
2017;Zonas Estadísticas;02;Norte Metropolitano;5.07;
2017;Zonas Estadísticas;05;Oeste Metropolitano;4.18;
2017;Zonas Estadísticas;11;Sierra Central;5.61;
2017;Zonas Estadísticas;06;Sierra Norte;6.69;
2017;Zonas Estadísticas;10;Sierra Sur;9.27;
2017;Zonas Estadísticas;08;Sudeste Comunidad;7.79;
2017;Zonas Estadísticas;09;Sudoeste Comunidad;6.68;
2017;Zonas Estadísticas;04;Sur Metropolitano;7.52;
2018;Comunidad de Madrid;;Comunidad de Madrid;5.78;
2018;Municipios;0014;Acebeda (La);9.23;
2018;Municipios;0029;Ajalvir;4.43;
2018;Municipios;0035;Alameda del Valle;4.10;
2018;Municipios;0040;Álamo (El);8.02;
2018;Municipios;0053;Alcalá de Henares;6.92;
2018;Municipios;0066;Alcobendas;4.41;
2018;Municipios;0072;Alcorcón;5.99;
2018;Municipios;0088;Aldea del Fresno;9.49;
2018;Municipios;0091;Algete;4.79;
2018;Municipios;0105;Alpedrete;4.78;
2018;Municipios;0112;Ambite;12.48;
2018;Municipios;0127;Anchuelo;5.82;
2018;Municipios;0133;Aranjuez;7.49;
2018;Municipios;0148;Arganda del Rey;8.04;
2018;Municipios;0151;Arroyomolinos;4.91;
2018;Municipios;0164;Atazar (El);7.53;
2018;Municipios;0170;Batres;5.98;
2018;Municipios;0186;Becerril de la Sierra;5.73;
