Año;Tipo territorio;Código territorio;Territorio;Valor;Estado dato
2012;Municipios;0360;Casarrubuelos;364;
2012;Municipios;0376;Cenicientos;252;
2012;Municipios;0382;Cercedilla;545;
2012;Municipios;0395;Cervera de Buitrago;16;
2012;Municipios;0513;Chapinería;238;
2012;Municipios;0528;Chinchón;590;
2012;Municipios;0409;Ciempozuelos;2449;
2012;Municipios;0416;Cobeña;407;
2012;Municipios;0468;Collado Mediano;611;
2012;Municipios;0474;Collado Villalba;6002;
2012;Municipios;0437;Colmenar de Oreja;1014;
2012;Municipios;0421;Colmenar del Arroyo;161;
2012;Municipios;0455;Colmenar Viejo;3793;
2012;Municipios;0442;Colmenarejo;620;
2012;Municipios;0480;Corpa;93;
2012;Municipios;0493;Coslada;7540;
2012;Municipios;0506;Cubas de la Sagra;434;
2012;Municipios;0534;Daganzo de Arriba;672;
2012;Municipios;0549;Escorial (El);1077;
2012;Municipios;0552;Estremera;108;
2012;Municipios;0565;Fresnedillas de la Oliva;201;
2012;Municipios;0571;Fresno de Torote;198;
2012;Municipios;0587;Fuenlabrada;21715;
2012;Municipios;0590;Fuente el Saz de Jarama;603;
2012;Municipios;0604;Fuentidueña de Tajo;316;
2012;Municipios;0611;Galapagar;2706;
2012;Municipios;0626;Garganta de los Montes;41;
2012;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;34;
2012;Municipios;0647;Gascones;17;
2012;Municipios;0650;Getafe;15371;
2012;Municipios;0663;Griñón;700;
2012;Municipios;0679;Guadalix de la Sierra;546;
2012;Municipios;0685;Guadarrama;1096;
2012;Municipios;0698;Hiruela (La);0;
2012;Municipios;0702;Horcajo de la Sierra-Aoslos;9;
2012;Municipios;0719;Horcajuelo de la Sierra;9;
2012;Municipios;0724;Hoyo de Manzanares;464;
2012;Municipios;0730;Humanes de Madrid;2256;
2012;Municipios;0745;Leganés;18280;
2012;Municipios;0758;Loeches;794;
2012;Municipios;0761;Lozoya;50;
2012;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;120;
2012;Municipios;0783;Madarcos;5;
2012;Municipios;0796;Madrid;241263;
2012;Municipios;0800;Majadahonda;3703;
2012;Municipios;0822;Manzanares el Real;680;
2012;Municipios;0838;Meco;1412;
2012;Municipios;0843;Mejorada del Campo;2378;
2012;Municipios;0856;Miraflores de la Sierra;595;
2012;Municipios;0869;Molar (El);748;
2012;Municipios;0875;Molinos (Los);350;
2012;Municipios;0881;Montejo de la Sierra;16;
2012;Municipios;0894;Moraleja de Enmedio;483;
2012;Municipios;0908;Moralzarzal;956;
2012;Municipios;0915;Morata de Tajuña;951;
2012;Municipios;0920;Móstoles;21115;
2012;Municipios;0936;Navacerrada;180;
2012;Municipios;0941;Navalafuente;161;
2012;Municipios;0954;Navalagamella;250;
2012;Municipios;0967;Navalcarnero;2642;
2012;Municipios;0973;Navarredonda y San Mamés;7;
2012;Municipios;0992;Navas del Rey;364;
2012;Municipios;1006;Nuevo Baztán;565;
2012;Municipios;1013;Olmeda de las Fuentes;20;
2012;Municipios;1028;Orusco de Tajuña;165;
2012;Municipios;1049;Paracuellos de Jarama;1157;
2012;Municipios;1065;Parla;15868;
2012;Municipios;1071;Patones;31;
2012;Municipios;1087;Pedrezuela;445;
2012;Municipios;1090;Pelayos de la Presa;323;
2012;Municipios;1104;Perales de Tajuña;361;
2012;Municipios;1111;Pezuela de las Torres;90;
2012;Municipios;1126;Pinilla del Valle;17;
2012;Municipios;1132;Pinto;4518;
2012;Municipios;1147;Piñuécar-Gandullas;12;
2012;Municipios;1150;Pozuelo de Alarcón;3564;
2012;Municipios;1163;Pozuelo del Rey;99;
2012;Municipios;1179;Prádena del Rincón;9;
2012;Municipios;1185;Puebla de la Sierra;5;
2012;Municipios;9020;Puentes Viejas;49;
2012;Municipios;1198;Quijorna;247;
2012;Municipios;1202;Rascafría;142;
2012;Municipios;1219;Redueña;20;
2012;Municipios;1224;Ribatejada;63;
2012;Municipios;1230;Rivas-Vaciamadrid;5107;
2012;Municipios;1245;Robledillo de la Jara;8;
2012;Municipios;1258;Robledo de Chavela;359;
2012;Municipios;1261;Robregordo;5;
2012;Municipios;1277;Rozas de Madrid (Las);4533;
2012;Municipios;1283;Rozas de Puerto Real;59;
2012;Municipios;1296;San Agustín del Guadalix;852;
2012;Municipios;1300;San Fernando de Henares;3648;
2012;Municipios;1317;San Lorenzo de El Escorial;1224;
2012;Municipios;1322;San Martín de la Vega;2220;
2012;Municipios;1338;San Martín de Valdeiglesias;1087;
2012;Municipios;1343;San Sebastián de los Reyes;6233;
2012;Municipios;1356;Santa María de la Alameda;141;
2012;Municipios;1369;Santorcaz;99;
2012;Municipios;1375;Santos de la Humosa (Los);211;
2012;Municipios;1381;Serna del Monte (La);9;
2012;Municipios;1408;Serranillos del Valle;309;
2012;Municipios;1415;Sevilla la Nueva;708;
2012;Municipios;1436;Somosierra;5;
2012;Municipios;1441;Soto del Real;500;
2012;Municipios;1454;Talamanca de Jarama;326;
2012;Municipios;1467;Tielmes;303;
2012;Municipios;1473;Titulcia;163;
2012;Municipios;1489;Torrejón de Ardoz;13254;
2012;Municipios;1492;Torrejón de la Calzada;707;
2012;Municipios;1505;Torrejón de Velasco;366;
2012;Municipios;1512;Torrelaguna;479;
2012;Municipios;1527;Torrelodones;972;
2012;Municipios;1533;Torremocha de Jarama;71;
2012;Municipios;1548;Torres de la Alameda;872;
2012;Municipios;9036;Tres Cantos;2002;
2012;Municipios;1551;Valdaracete;102;
2012;Municipios;1564;Valdeavero;133;
2012;Municipios;1570;Valdelaguna;101;
2012;Municipios;1586;Valdemanco;69;
2012;Municipios;1599;Valdemaqueda;143;
2012;Municipios;1603;Valdemorillo;887;
2012;Municipios;1610;Valdemoro;6720;
2012;Municipios;1625;Valdeolmos-Alalpardo;195;
2012;Municipios;1631;Valdepiélagos;47;
2012;Municipios;1646;Valdetorres de Jarama;455;
2012;Municipios;1659;Valdilecha;332;
2012;Municipios;1662;Valverde de Alcalá;41;
2012;Municipios;1678;Velilla de San Antonio;1072;
2012;Municipios;1684;Vellón (El);179;
2012;Municipios;1697;Venturada;102;
2012;Municipios;1718;Villa del Prado;734;
2012;Municipios;1701;Villaconejos;446;
2012;Municipios;1723;Villalbilla;848;
2012;Municipios;1739;Villamanrique de Tajo;102;
2012;Municipios;1744;Villamanta;266;
2012;Municipios;1757;Villamantilla;101;
2012;Municipios;1760;Villanueva de la Cañada;1006;
2012;Municipios;1782;Villanueva de Perales;133;
2012;Municipios;1776;Villanueva del Pardillo;1039;
2012;Municipios;1795;Villar del Olmo;177;
2012;Municipios;1809;Villarejo de Salvanés;819;
2012;Municipios;1816;Villaviciosa de Odón;1393;
2012;Municipios;1821;Villavieja del Lozoya;19;
2012;Municipios;1837;Zarzalejo;164;
2012;Zonas Estadísticas;03;Este Metropolitano;61101;
2012;Zonas Estadísticas;01;Municipio de Madrid;241263;
2012;Zonas Estadísticas;07;Nordeste Comunidad;5535;
2012;Zonas Estadísticas;02;Norte Metropolitano;22636;
2012;Zonas Estadísticas;05;Oeste Metropolitano;27063;
2012;Zonas Estadísticas;11;Sierra Central;12342;
2012;Zonas Estadísticas;06;Sierra Norte;3579;
2012;Zonas Estadísticas;10;Sierra Sur;4228;
2012;Zonas Estadísticas;08;Sudeste Comunidad;11081;
2012;Zonas Estadísticas;09;Sudoeste Comunidad;11145;
2012;Zonas Estadísticas;04;Sur Metropolitano;130902;
2013;Comunidad de Madrid;;Comunidad de Madrid;571751;
2013;Municipios;0014;Acebeda (La);8;
2013;Municipios;0029;Ajalvir;321;
2013;Municipios;0035;Alameda del Valle;15;
2013;Municipios;0040;Álamo (El);1001;
2013;Municipios;0053;Alcalá de Henares;21834;
2013;Municipios;0066;Alcobendas;8389;
2013;Municipios;0072;Alcorcón;16195;
2013;Municipios;0088;Aldea del Fresno;381;
2013;Municipios;0091;Algete;1603;
2013;Municipios;0105;Alpedrete;987;
2013;Municipios;0112;Ambite;65;
2013;Municipios;0127;Anchuelo;148;
2013;Municipios;0133;Aranjuez;6007;
2013;Municipios;0148;Arganda del Rey;6491;
2013;Municipios;0151;Arroyomolinos;1903;
2013;Municipios;0164;Atazar (El);12;
2013;Municipios;0170;Batres;153;
2013;Municipios;0186;Becerril de la Sierra;556;
2013;Municipios;0199;Belmonte de Tajo;206;
2013;Municipios;0210;Berrueco (El);65;
2013;Municipios;0203;Berzosa del Lozoya;19;
2013;Municipios;0225;Boadilla del Monte;2187;
2013;Municipios;0231;Boalo (El);554;
2013;Municipios;0246;Braojos;20;
2013;Municipios;0259;Brea de Tajo;53;
2013;Municipios;0262;Brunete;798;
2013;Municipios;0278;Buitrago del Lozoya;174;
2013;Municipios;0284;Bustarviejo;245;
2013;Municipios;0297;Cabanillas de la Sierra;70;
2013;Municipios;0301;Cabrera (La);264;
2013;Municipios;0318;Cadalso de los Vidrios;480;
2013;Municipios;0323;Camarma de Esteruelas;779;
2013;Municipios;0339;Campo Real;678;
2013;Municipios;0344;Canencia;36;
2013;Municipios;0357;Carabaña;260;
2013;Municipios;0360;Casarrubuelos;421;
2013;Municipios;0376;Cenicientos;308;
2013;Municipios;0382;Cercedilla;575;
2013;Municipios;0395;Cervera de Buitrago;22;
2013;Municipios;0513;Chapinería;307;
2013;Municipios;0528;Chinchón;630;
2013;Municipios;0409;Ciempozuelos;2557;
2013;Municipios;0416;Cobeña;441;
2013;Municipios;0468;Collado Mediano;602;
2013;Municipios;0474;Collado Villalba;6219;
2013;Municipios;0437;Colmenar de Oreja;1076;
2013;Municipios;0421;Colmenar del Arroyo;179;
2013;Municipios;0455;Colmenar Viejo;4125;
2013;Municipios;0442;Colmenarejo;651;
2013;Municipios;0480;Corpa;75;
2013;Municipios;0493;Coslada;8184;
2013;Municipios;0506;Cubas de la Sagra;522;
2013;Municipios;0534;Daganzo de Arriba;794;
2013;Municipios;0549;Escorial (El);1126;
2013;Municipios;0552;Estremera;134;
2013;Municipios;0565;Fresnedillas de la Oliva;204;
2013;Municipios;0571;Fresno de Torote;199;
2013;Municipios;0587;Fuenlabrada;24328;
2013;Municipios;0590;Fuente el Saz de Jarama;601;
2013;Municipios;0604;Fuentidueña de Tajo;314;
2013;Municipios;0611;Galapagar;2812;
2013;Municipios;0626;Garganta de los Montes;46;
2013;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;35;
2013;Municipios;0647;Gascones;15;
2013;Municipios;0650;Getafe;16910;
2013;Municipios;0663;Griñón;777;
2013;Municipios;0679;Guadalix de la Sierra;637;
2013;Municipios;0685;Guadarrama;1222;
2013;Municipios;0698;Hiruela (La);0;
2013;Municipios;0702;Horcajo de la Sierra-Aoslos;10;
2013;Municipios;0719;Horcajuelo de la Sierra;4;
2013;Municipios;0724;Hoyo de Manzanares;471;
2013;Municipios;0730;Humanes de Madrid;2552;
2013;Municipios;0745;Leganés;19947;
2013;Municipios;0758;Loeches;851;
2013;Municipios;0761;Lozoya;47;
2013;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;113;
2013;Municipios;0783;Madarcos;6;
2013;Municipios;0796;Madrid;257657;
2013;Municipios;0800;Majadahonda;3827;
2013;Municipios;0822;Manzanares el Real;740;
2013;Municipios;0838;Meco;1500;
2013;Municipios;0843;Mejorada del Campo;2549;
2013;Municipios;0856;Miraflores de la Sierra;657;
2013;Municipios;0869;Molar (El);787;
2013;Municipios;0875;Molinos (Los);349;
2013;Municipios;0881;Montejo de la Sierra;14;
2013;Municipios;0894;Moraleja de Enmedio;535;
2013;Municipios;0908;Moralzarzal;975;
2013;Municipios;0915;Morata de Tajuña;1026;
2013;Municipios;0920;Móstoles;23237;
2013;Municipios;0936;Navacerrada;202;
2013;Municipios;0941;Navalafuente;158;
2013;Municipios;0954;Navalagamella;244;
2013;Municipios;0967;Navalcarnero;2966;
2013;Municipios;0973;Navarredonda y San Mamés;10;
2013;Municipios;0992;Navas del Rey;392;
2013;Municipios;1006;Nuevo Baztán;626;
2013;Municipios;1013;Olmeda de las Fuentes;24;
2013;Municipios;1028;Orusco de Tajuña;176;
2013;Municipios;1049;Paracuellos de Jarama;1253;
2013;Municipios;1065;Parla;16750;
2013;Municipios;1071;Patones;28;
2013;Municipios;1087;Pedrezuela;470;
2013;Municipios;1090;Pelayos de la Presa;356;
2013;Municipios;1104;Perales de Tajuña;367;
2013;Municipios;1111;Pezuela de las Torres;87;
2013;Municipios;1126;Pinilla del Valle;16;
2013;Municipios;1132;Pinto;4936;
2013;Municipios;1147;Piñuécar-Gandullas;16;
2013;Municipios;1150;Pozuelo de Alarcón;3728;
2013;Municipios;1163;Pozuelo del Rey;110;
2013;Municipios;1179;Prádena del Rincón;11;
2013;Municipios;1185;Puebla de la Sierra;12;
2013;Municipios;9020;Puentes Viejas;46;
2013;Municipios;1198;Quijorna;282;
2013;Municipios;1202;Rascafría;128;
2013;Municipios;1219;Redueña;20;
2013;Municipios;1224;Ribatejada;66;
2013;Municipios;1230;Rivas-Vaciamadrid;5793;
2013;Municipios;1245;Robledillo de la Jara;13;
2013;Municipios;1258;Robledo de Chavela;391;
2013;Municipios;1261;Robregordo;3;
2013;Municipios;1277;Rozas de Madrid (Las);4982;
2013;Municipios;1283;Rozas de Puerto Real;60;
2013;Municipios;1296;San Agustín del Guadalix;965;
2013;Municipios;1300;San Fernando de Henares;3994;
2013;Municipios;1317;San Lorenzo de El Escorial;1292;
2013;Municipios;1322;San Martín de la Vega;2334;
2013;Municipios;1338;San Martín de Valdeiglesias;1200;
2013;Municipios;1343;San Sebastián de los Reyes;6831;
2013;Municipios;1356;Santa María de la Alameda;129;
2013;Municipios;1369;Santorcaz;99;
2013;Municipios;1375;Santos de la Humosa (Los);252;
2013;Municipios;1381;Serna del Monte (La);9;
2013;Municipios;1408;Serranillos del Valle;363;
2013;Municipios;1415;Sevilla la Nueva;815;
2013;Municipios;1436;Somosierra;4;
2013;Municipios;1441;Soto del Real;569;
2013;Municipios;1454;Talamanca de Jarama;375;
2013;Municipios;1467;Tielmes;368;
2013;Municipios;1473;Titulcia;157;
2013;Municipios;1489;Torrejón de Ardoz;14391;
2013;Municipios;1492;Torrejón de la Calzada;748;
2013;Municipios;1505;Torrejón de Velasco;410;
2013;Municipios;1512;Torrelaguna;441;
2013;Municipios;1527;Torrelodones;1058;
2013;Municipios;1533;Torremocha de Jarama;67;
2013;Municipios;1548;Torres de la Alameda;932;
2013;Municipios;9036;Tres Cantos;2269;
2013;Municipios;1551;Valdaracete;106;
2013;Municipios;1564;Valdeavero;148;
2013;Municipios;1570;Valdelaguna;110;
2013;Municipios;1586;Valdemanco;72;
2013;Municipios;1599;Valdemaqueda;143;
2013;Municipios;1603;Valdemorillo;898;
2013;Municipios;1610;Valdemoro;7199;
2013;Municipios;1625;Valdeolmos-Alalpardo;219;
2013;Municipios;1631;Valdepiélagos;67;
2013;Municipios;1646;Valdetorres de Jarama;501;
2013;Municipios;1659;Valdilecha;370;
2013;Municipios;1662;Valverde de Alcalá;45;
2013;Municipios;1678;Velilla de San Antonio;1130;
2013;Municipios;1684;Vellón (El);200;
2013;Municipios;1697;Venturada;113;
2013;Municipios;1718;Villa del Prado;811;
2013;Municipios;1701;Villaconejos;464;
2013;Municipios;1723;Villalbilla;1019;
2013;Municipios;1739;Villamanrique de Tajo;92;
2013;Municipios;1744;Villamanta;270;
2013;Municipios;1757;Villamantilla;149;
2013;Municipios;1760;Villanueva de la Cañada;1026;
2013;Municipios;1782;Villanueva de Perales;155;
2013;Municipios;1776;Villanueva del Pardillo;1060;
2013;Municipios;1795;Villar del Olmo;189;
2013;Municipios;1809;Villarejo de Salvanés;858;
2013;Municipios;1816;Villaviciosa de Odón;1484;
2013;Municipios;1821;Villavieja del Lozoya;23;
2013;Municipios;1837;Zarzalejo;177;
2013;Zonas Estadísticas;03;Este Metropolitano;65940;
2013;Zonas Estadísticas;01;Municipio de Madrid;257657;
2013;Zonas Estadísticas;07;Nordeste Comunidad;6036;
2013;Zonas Estadísticas;02;Norte Metropolitano;24623;
2013;Zonas Estadísticas;05;Oeste Metropolitano;28592;
2013;Zonas Estadísticas;11;Sierra Central;13015;
2013;Zonas Estadísticas;06;Sierra Norte;3737;
2013;Zonas Estadísticas;10;Sierra Sur;4570;
2013;Zonas Estadísticas;08;Sudeste Comunidad;11967;
2013;Zonas Estadísticas;09;Sudoeste Comunidad;12662;
2013;Zonas Estadísticas;04;Sur Metropolitano;142952;
2014;Comunidad de Madrid;;Comunidad de Madrid;546879;
2014;Municipios;0014;Acebeda (La);6;
2014;Municipios;0029;Ajalvir;303;
2014;Municipios;0035;Alameda del Valle;13;
2014;Municipios;0040;Álamo (El);938;
2014;Municipios;0053;Alcalá de Henares;21364;
2014;Municipios;0066;Alcobendas;7817;
2014;Municipios;0072;Alcorcón;15083;
2014;Municipios;0088;Aldea del Fresno;346;
2014;Municipios;0091;Algete;1477;
2014;Municipios;0105;Alpedrete;935;
2014;Municipios;0112;Ambite;70;
2014;Municipios;0127;Anchuelo;148;
2014;Municipios;0133;Aranjuez;5658;
2014;Municipios;0148;Arganda del Rey;6654;
2014;Municipios;0151;Arroyomolinos;1864;
2014;Municipios;0164;Atazar (El);11;
2014;Municipios;0170;Batres;125;
2014;Municipios;0186;Becerril de la Sierra;474;
2014;Municipios;0199;Belmonte de Tajo;170;
2014;Municipios;0210;Berrueco (El);58;
2014;Municipios;0203;Berzosa del Lozoya;13;
2014;Municipios;0225;Boadilla del Monte;2223;
2014;Municipios;0231;Boalo (El);525;
2014;Municipios;0246;Braojos;12;
2014;Municipios;0259;Brea de Tajo;52;
2014;Municipios;0262;Brunete;724;
2014;Municipios;0278;Buitrago del Lozoya;165;
2014;Municipios;0284;Bustarviejo;214;
2014;Municipios;0297;Cabanillas de la Sierra;62;
2014;Municipios;0301;Cabrera (La);257;
2014;Municipios;0318;Cadalso de los Vidrios;414;
2014;Municipios;0323;Camarma de Esteruelas;733;
2014;Municipios;0339;Campo Real;654;
2014;Municipios;0344;Canencia;33;
2014;Municipios;0357;Carabaña;262;
2014;Municipios;0360;Casarrubuelos;391;
2014;Municipios;0376;Cenicientos;299;
2014;Municipios;0382;Cercedilla;537;
2014;Municipios;0395;Cervera de Buitrago;27;
2014;Municipios;0513;Chapinería;246;
2014;Municipios;0528;Chinchón;556;
2014;Municipios;0409;Ciempozuelos;2425;
2014;Municipios;0416;Cobeña;474;
2014;Municipios;0468;Collado Mediano;557;
2014;Municipios;0474;Collado Villalba;5922;
2014;Municipios;0437;Colmenar de Oreja;1048;
2014;Municipios;0421;Colmenar del Arroyo;152;
2014;Municipios;0455;Colmenar Viejo;3956;
2014;Municipios;0442;Colmenarejo;669;
2014;Municipios;0480;Corpa;72;
2014;Municipios;0493;Coslada;7842;
2014;Municipios;0506;Cubas de la Sagra;455;
2014;Municipios;0534;Daganzo de Arriba;744;
2014;Municipios;0549;Escorial (El);1036;
2014;Municipios;0552;Estremera;122;
2014;Municipios;0565;Fresnedillas de la Oliva;190;
2014;Municipios;0571;Fresno de Torote;200;
2014;Municipios;0587;Fuenlabrada;23230;
2014;Municipios;0590;Fuente el Saz de Jarama;571;
2014;Municipios;0604;Fuentidueña de Tajo;296;
2014;Municipios;0611;Galapagar;2747;
2014;Municipios;0626;Garganta de los Montes;36;
2014;Municipios;0632;Gargantilla del Lozoya y Pinilla de Buitrago;33;
2014;Municipios;0647;Gascones;10;
2014;Municipios;0650;Getafe;16187;
2014;Municipios;0663;Griñón;680;
2014;Municipios;0679;Guadalix de la Sierra;621;
2014;Municipios;0685;Guadarrama;1159;
2014;Municipios;0698;Hiruela (La);0;
2014;Municipios;0702;Horcajo de la Sierra-Aoslos;10;
2014;Municipios;0719;Horcajuelo de la Sierra;3;
2014;Municipios;0724;Hoyo de Manzanares;486;
2014;Municipios;0730;Humanes de Madrid;2319;
2014;Municipios;0745;Leganés;18678;
2014;Municipios;0758;Loeches;792;
2014;Municipios;0761;Lozoya;44;
2014;Municipios;9015;Lozoyuela-Navas-Sieteiglesias;108;
2014;Municipios;0783;Madarcos;4;
2014;Municipios;0796;Madrid;247067;
2014;Municipios;0800;Majadahonda;3668;
2014;Municipios;0822;Manzanares el Real;738;
2014;Municipios;0838;Meco;1386;
2014;Municipios;0843;Mejorada del Campo;2497;
2014;Municipios;0856;Miraflores de la Sierra;597;
2014;Municipios;0869;Molar (El);778;
2014;Municipios;0875;Molinos (Los);370;
2014;Municipios;0881;Montejo de la Sierra;19;
2014;Municipios;0894;Moraleja de Enmedio;502;
2014;Municipios;0908;Moralzarzal;896;
2014;Municipios;0915;Morata de Tajuña;927;
2014;Municipios;0920;Móstoles;21937;
2014;Municipios;0936;Navacerrada;203;
2014;Municipios;0941;Navalafuente;139;
2014;Municipios;0954;Navalagamella;268;
2014;Municipios;0967;Navalcarnero;2800;
2014;Municipios;0973;Navarredonda y San Mamés;7;
2014;Municipios;0992;Navas del Rey;361;
2014;Municipios;1006;Nuevo Baztán;605;
2014;Municipios;1013;Olmeda de las Fuentes;22;
2014;Municipios;1028;Orusco de Tajuña;160;
2014;Municipios;1049;Paracuellos de Jarama;1183;
2014;Municipios;1065;Parla;15984;
2014;Municipios;1071;Patones;21;
2014;Municipios;1087;Pedrezuela;442;
2014;Municipios;1090;Pelayos de la Presa;297;
2014;Municipios;1104;Perales de Tajuña;338;
2014;Municipios;1111;Pezuela de las Torres;81;
2014;Municipios;1126;Pinilla del Valle;19;
2014;Municipios;1132;Pinto;4778;
2014;Municipios;1147;Piñuécar-Gandullas;10;
2014;Municipios;1150;Pozuelo de Alarcón;3555;
2014;Municipios;1163;Pozuelo del Rey;114;
2014;Municipios;1179;Prádena del Rincón;14;
2014;Municipios;1185;Puebla de la Sierra;11;
2014;Municipios;9020;Puentes Viejas;57;
2014;Municipios;1198;Quijorna;273;
2014;Municipios;1202;Rascafría;117;
2014;Municipios;1219;Redueña;21;
2014;Municipios;1224;Ribatejada;75;
2014;Municipios;1230;Rivas-Vaciamadrid;5854;
2014;Municipios;1245;Robledillo de la Jara;11;
2014;Municipios;1258;Robledo de Chavela;332;
2014;Municipios;1261;Robregordo;5;
2014;Municipios;1277;Rozas de Madrid (Las);4633;
2014;Municipios;1283;Rozas de Puerto Real;51;
2014;Municipios;1296;San Agustín del Guadalix;920;
2014;Municipios;1300;San Fernando de Henares;3948;
2014;Municipios;1317;San Lorenzo de El Escorial;1225;
2014;Municipios;1322;San Martín de la Vega;2214;
2014;Municipios;1338;San Martín de Valdeiglesias;1005;
2014;Municipios;1343;San Sebastián de los Reyes;6685;
2014;Municipios;1356;Santa María de la Alameda;120;
2014;Municipios;1369;Santorcaz;99;
2014;Municipios;1375;Santos de la Humosa (Los);234;
2014;Municipios;1381;Serna del Monte (La);8;
2014;Municipios;1408;Serranillos del Valle;377;
2014;Municipios;1415;Sevilla la Nueva;748;
2014;Municipios;1436;Somosierra;3;
2014;Municipios;1441;Soto del Real;548;
2014;Municipios;1454;Talamanca de Jarama;325;
2014;Municipios;1467;Tielmes;332;
2014;Municipios;1473;Titulcia;136;
2014;Municipios;1489;Torrejón de Ardoz;14096;
2014;Municipios;1492;Torrejón de la Calzada;672;
2014;Municipios;1505;Torrejón de Velasco;413;
2014;Municipios;1512;Torrelaguna;424;
2014;Municipios;1527;Torrelodones;1004;
2014;Municipios;1533;Torremocha de Jarama;58;
2014;Municipios;1548;Torres de la Alameda;888;
2014;Municipios;9036;Tres Cantos;2152;
2014;Municipios;1551;Valdaracete;99;
2014;Municipios;1564;Valdeavero;153;
2014;Municipios;1570;Valdelaguna;87;
2014;Municipios;1586;Valdemanco;72;
2014;Municipios;1599;Valdemaqueda;113;
2014;Municipios;1603;Valdemorillo;862;
2014;Municipios;1610;Valdemoro;6968;
2014;Municipios;1625;Valdeolmos-Alalpardo;245;
2014;Municipios;1631;Valdepiélagos;54;
2014;Municipios;1646;Valdetorres de Jarama;470;
2014;Municipios;1659;Valdilecha;363;
2014;Municipios;1662;Valverde de Alcalá;42;
2014;Municipios;1678;Velilla de San Antonio;1070;
2014;Municipios;1684;Vellón (El);212;
2014;Municipios;1697;Venturada;108;
2014;Municipios;1718;Villa del Prado;739;
2014;Municipios;1701;Villaconejos;406;
2014;Municipios;1723;Villalbilla;935;
2014;Municipios;1739;Villamanrique de Tajo;76;
2014;Municipios;1744;Villamanta;268;
2014;Municipios;1757;Villamantilla;124;
2014;Municipios;1760;Villanueva de la Cañada;955;
2014;Municipios;1782;Villanueva de Perales;143;
2014;Municipios;1776;Villanueva del Pardillo;1081;
2014;Municipios;1795;Villar del Olmo;166;
2014;Municipios;1809;Villarejo de Salvanés;843;
2014;Municipios;1816;Villaviciosa de Odón;1403;
2014;Municipios;1821;Villavieja del Lozoya;16;
2014;Municipios;1837;Zarzalejo;158;
2014;Zonas Estadísticas;03;Este Metropolitano;64811;
2014;Zonas Estadísticas;01;Municipio de Madrid;247067;
2014;Zonas Estadísticas;07;Nordeste Comunidad;5734;
2014;Zonas Estadísticas;02;Norte Metropolitano;23481;
2014;Zonas Estadísticas;05;Oeste Metropolitano;27320;
2014;Zonas Estadísticas;11;Sierra Central;12412;
2014;Zonas Estadísticas;06;Sierra Norte;3534;
2014;Zonas Estadísticas;10;Sierra Sur;4006;
2014;Zonas Estadísticas;08;Sudeste Comunidad;11195;
2014;Zonas Estadísticas;09;Sudoeste Comunidad;11858;
2014;Zonas Estadísticas;04;Sur Metropolitano;135461;
2015;Comunidad de Madrid;;Comunidad de Madrid;503441;
2015;Municipios;0014;Acebeda (La);5;
2015;Municipios;0029;Ajalvir;314;
2015;Municipios;0035;Alameda del Valle;13;
2015;Municipios;0040;Álamo (El);879;
2015;Municipios;0053;Alcalá de Henares;18999;
2015;Municipios;0066;Alcobendas;7152;
2015;Municipios;0072;Alcorcón;13819;
2015;Municipios;0088;Aldea del Fresno;338;
2015;Municipios;0091;Algete;1338;
2015;Municipios;0105;Alpedrete;905;
2015;Municipios;0112;Ambite;74;
2015;Municipios;0127;Anchuelo;125;
2015;Municipios;0133;Aranjuez;5265;
2015;Municipios;0148;Arganda del Rey;6027;
2015;Municipios;0151;Arroyomolinos;1738;
2015;Municipios;0164;Atazar (El);8;
2015;Municipios;0170;Batres;113;
2015;Municipios;0186;Becerril de la Sierra;445;
2015;Municipios;0199;Belmonte de Tajo;152;
2015;Municipios;0210;Berrueco (El);66;
2015;Municipios;0203;Berzosa del Lozoya;23;
2015;Municipios;0225;Boadilla del Monte;1944;
2015;Municipios;0231;Boalo (El);514;
2015;Municipios;0246;Braojos;12;
2015;Municipios;0259;Brea de Tajo;46;
2015;Municipios;0262;Brunete;697;
2015;Municipios;0278;Buitrago del Lozoya;144;
2015;Municipios;0284;Bustarviejo;191;
2015;Municipios;0297;Cabanillas de la Sierra;52;
2015;Municipios;0301;Cabrera (La);231;
2015;Municipios;0318;Cadalso de los Vidrios;403;
2015;Municipios;0323;Camarma de Esteruelas;673;
2015;Municipios;0339;Campo Real;618;
2015;Municipios;0344;Canencia;26;
2015;Municipios;0357;Carabaña;227;
2015;Municipios;0360;Casarrubuelos;375;
2015;Municipios;0376;Cenicientos;261;
2015;Municipios;0382;Cercedilla;502;
2015;Municipios;0395;Cervera de Buitrago;15;
2015;Municipios;0513;Chapinería;235;
2015;Municipios;0528;Chinchón;523;
2015;Municipios;0409;Ciempozuelos;2176;
2015;Municipios;0416;Cobeña;358;
2015;Municipios;0468;Collado Mediano;536;
2015;Municipios;0474;Collado Villalba;5368;
2015;Municipios;0437;Colmenar de Oreja;965;
2015;Municipios;0421;Colmenar del Arroyo;130;
2015;Municipios;0455;Colmenar Viejo;3579;
2015;Municipios;0442;Colmenarejo;609;
2015;Municipios;0480;Corpa;65;
2015;Municipios;0493;Coslada;7021;
